"","Province.State","SNo","ObservationDate","Country.Region","Last.Update","Confirmed","Deaths","Recovered","lat","lng"
"2336","Sichuan",12222,"04/05/2020","China","2020-04-05 23:13:44",558,3,539,30.2638,102.8055
"2337","Sichuan",4010,"03/08/2020","China","2020-03-08T12:53:03",539,3,464,30.2638,102.8055
"2338","Sichuan",6759,"03/19/2020","China","2020-03-19T10:13:14",540,3,536,30.2638,102.8055
"2339","Sichuan",3410,"03/05/2020","China","2020-03-05T14:53:03",539,3,425,30.2638,102.8055
"2340","Sichuan",2714,"02/29/2020","China","2020-02-29T12:03:07",538,3,351,30.2638,102.8055
"2341","Sichuan",13502,"04/09/2020","China","2020-04-09 23:09:19",560,3,541,30.2638,102.8055
"2342","Sichuan",3784,"03/07/2020","China","2020-03-07T13:03:05",539,3,454,30.2638,102.8055
"2343","Sichuan",2123,"02/23/2020","China","2020-02-23T08:53:02",526,3,261,30.2638,102.8055
"2344","Sichuan",179,"01/26/2020","China","1/26/20 16:00",44,0,0,30.2638,102.8055
"2345","Tianjin",9717,"03/28/2020","China","3/8/20 5:31",161,3,133,39.3434,117.3616
"2346","Tianjin",4555,"03/10/2020","China","2020-03-10T10:13:25",136,3,131,39.3434,117.3616
"2347","Tianjin",236,"01/27/2020","China","1/27/20 23:59",23,0,0,39.3434,117.3616
"2348","Tianjin",4980,"03/12/2020","China","2020-03-12T01:53:03",136,3,132,39.3434,117.3616
"2349","Tianjin",10966,"04/01/2020","China","2020-04-01 22:04:58",176,3,135,39.3434,117.3616
"2350","Tianjin",1220,"02/11/2020","China","2020-02-11T23:13:05",106,2,10,39.3434,117.3616
"2351","Tianjin",2406,"02/26/2020","China","2020-02-26T12:43:02",135,3,96,39.3434,117.3616
"2352","Tianjin",5175,"03/13/2020","China","2020-03-12T01:53:03",136,3,132,39.3434,117.3616
"2353","Tianjin",4284,"03/09/2020","China","2020-03-09T10:13:06",136,3,130,39.3434,117.3616
"2354","Tianjin",13832,"04/10/2020","China","2020-04-10 23:01:43",183,3,158,39.3434,117.3616
"2355","Tianjin",3425,"03/05/2020","China","2020-03-05T03:33:27",136,3,128,39.3434,117.3616
"2356","Tianjin",101,"01/24/2020","China","1/24/20 17:00",8,0,0,39.3434,117.3616
"2357","Tianjin",190,"01/26/2020","China","1/26/20 16:00",14,0,0,39.3434,117.3616
"2358","Tianjin",6815,"03/19/2020","China","2020-03-19T23:43:03",137,3,133,39.3434,117.3616
"2359","Tianjin",10028,"03/29/2020","China","3/8/20 5:31",166,3,133,39.3434,117.3616
"2360","Tianjin",9100,"03/26/2020","China","2020-03-26 23:53:24",151,3,133,39.3434,117.3616
"2361","Tianjin",145,"01/25/2020","China","1/25/20 17:00",10,0,0,39.3434,117.3616
"2362","Tianjin",931,"02/07/2020","China","2020-02-07T05:43:03",81,1,2,39.3434,117.3616
"2363","Tianjin",14473,"04/12/2020","China","2020-04-12 23:25:00",183,3,161,39.3434,117.3616
"2364","Tianjin",8493,"03/24/2020","China","2020-03-24 23:41:50",145,3,133,39.3434,117.3616
"2365","Tianjin",1293,"02/12/2020","China","2020-02-12T15:03:05",112,2,11,39.3434,117.3616
"2366","Tianjin",3114,"03/03/2020","China","2020-03-03T11:43:02",136,3,124,39.3434,117.3616
"2367","Tianjin",10653,"03/31/2020","China","2020-03-31 23:49:27",174,3,135,39.3434,117.3616
"2368","Tianjin",396,"01/30/2020","China","1/30/20 16:00",31,0,0,39.3434,117.3616
"2369","Tianjin",1589,"02/16/2020","China","2020-02-16T12:23:02",124,3,45,39.3434,117.3616
"2370","Tianjin",4764,"03/11/2020","China","2020-03-11T02:18:14",136,3,131,39.3434,117.3616
"2371","Tianjin",584,"02/02/2020","China","2020-02-02T09:43:01",48,0,1,39.3434,117.3616
"2372","Tianjin",650,"02/03/2020","China","2020-02-03T13:53:03",60,0,1,39.3434,117.3616
"2373","Tianjin",2507,"02/27/2020","China","2020-02-27T23:13:04",136,3,102,39.3434,117.3616
"2374","Tianjin",7429,"03/21/2020","China","2020-03-19T23:43:03",137,3,133,39.3434,117.3616
"2375","Tianjin",5688,"03/15/2020","China","2020-03-15T18:20:18",136,3,133,39.3434,117.3616
"2376","Tianjin",6521,"03/18/2020","China","2020-03-15T18:20:18",136,3,133,39.3434,117.3616
"2377","Tianjin",9407,"03/27/2020","China","2020-03-27 23:27:48",155,3,133,39.3434,117.3616
"2378","Tianjin",3600,"03/06/2020","China","2020-03-05T03:33:27",136,3,128,39.3434,117.3616
"2379","Tianjin",14793,"04/13/2020","China","2020-04-13 23:15:42",184,3,164,39.3434,117.3616
"2380","Tianjin",788,"02/05/2020","China","2020-02-05T03:43:02",69,1,2,39.3434,117.3616
"2381","Tianjin",11596,"04/03/2020","China","2020-04-03 22:52:45",180,3,140,39.3434,117.3616
"2382","Tianjin",1814,"02/19/2020","China","2020-02-19T13:03:03",130,3,54,39.3434,117.3616
"2383","Tianjin",2136,"02/23/2020","China","2020-02-23T12:43:02",135,3,81,39.3434,117.3616
"2384","Tianjin",10340,"03/30/2020","China","3/8/20 5:31",174,3,133,39.3434,117.3616
"2385","Tianjin",7114,"03/20/2020","China","2020-03-19T23:43:03",137,3,133,39.3434,117.3616
"2386","Tianjin",454,"01/31/2020","China","1/31/2020 23:59",32,0,0,39.3434,117.3616
"2387","Tianjin",16393,"04/18/2020","China","2020-04-18 22:40:18",189,3,173,39.3434,117.3616
"2388","Tianjin",2221,"02/24/2020","China","2020-02-24T15:03:05",135,3,87,39.3434,117.3616
"2389","Tianjin",2972,"03/02/2020","China","2020-03-01T12:43:02",136,3,111,39.3434,117.3616
"2390","Tianjin",2612,"02/28/2020","China","2020-02-27T23:13:04",136,3,102,39.3434,117.3616
"2391","Tianjin",1739,"02/18/2020","China","2020-02-18T13:53:02",128,3,48,39.3434,117.3616
"2392","Tianjin",341,"01/29/2020","China","1/29/20 19:30",27,0,0,39.3434,117.3616
"2393","Tianjin",1003,"02/08/2020","China","2020-02-08T08:23:04",88,1,4,39.3434,117.3616
"2394","Tianjin",2050,"02/22/2020","China","2020-02-22T12:33:04",135,3,65,39.3434,117.3616
"2395","Tianjin",2726,"02/29/2020","China","2020-02-29T12:03:07",136,3,109,39.3434,117.3616
"2396","Tianjin",16073,"04/17/2020","China","2020-04-17 23:38:48",189,3,173,39.3434,117.3616
"2397","Tianjin",1890,"02/20/2020","China","2020-02-20T12:53:02",131,3,59,39.3434,117.3616
"2398","Tianjin",5438,"03/14/2020","China","2020-03-12T01:53:03",136,3,132,39.3434,117.3616
"2399","Tianjin",11912,"04/04/2020","China","4/4/20 9:38",180,3,144,39.3434,117.3616
"2400","Tianjin",4029,"03/08/2020","China","2020-03-05T03:33:27",136,3,128,39.3434,117.3616
"2401","Tianjin",12231,"04/05/2020","China","2020-04-05 23:13:44",180,3,144,39.3434,117.3616
"2402","Tianjin",30,"01/22/2020","China","1/22/2020 17:00",4,0,0,39.3434,117.3616
"2403","Tianjin",13511,"04/09/2020","China","2020-04-09 23:09:19",182,3,152,39.3434,117.3616
"2404","Tianjin",516,"02/01/2020","China","2/1/2020 15:43",41,0,0,39.3434,117.3616
"2405","Tianjin",16713,"04/19/2020","China","2020-04-19 23:49:05",189,3,174,39.3434,117.3616
"2406","Tianjin",5958,"03/16/2020","China","2020-03-15T18:20:18",136,3,133,39.3434,117.3616
"2407","Tianjin",2311,"02/25/2020","China","2020-02-25T15:23:04",135,3,91,39.3434,117.3616
"2408","Tianjin",17033,"04/20/2020","China","2020-04-20 23:44:50",189,3,174,39.3434,117.3616
"2409","Tianjin",1148,"02/10/2020","China","2020-02-10T14:23:08",95,1,8,39.3434,117.3616
"2410","Tianjin",14153,"04/11/2020","China","2020-04-11 22:52:46",183,3,161,39.3434,117.3616
"2411","Tianjin",6239,"03/17/2020","China","2020-03-15T18:20:18",136,3,133,39.3434,117.3616
"2412","Tianjin",2845,"03/01/2020","China","2020-03-01T12:43:02",136,3,111,39.3434,117.3616
"2413","Tianjin",718,"02/04/2020","China","2020-02-04T13:33:02",67,0,2,39.3434,117.3616
"2414","Tianjin",13191,"04/08/2020","China","2020-04-08 22:59:00",180,3,152,39.3434,117.3616
"2415","Tianjin",1439,"02/14/2020","China","2020-02-14T11:13:22",120,3,31,39.3434,117.3616
"2416","Tianjin",290,"01/28/2020","China","1/28/20 23:00",24,0,0,39.3434,117.3616
"2417","Tianjin",15753,"04/16/2020","China","2020-04-16 23:38:19",186,3,172,39.3434,117.3616
"2418","Tianjin",15433,"04/15/2020","China","2020-04-15 23:04:26",185,3,171,39.3434,117.3616
"2419","Tianjin",3804,"03/07/2020","China","2020-03-05T03:33:27",136,3,128,39.3434,117.3616
"2420","Tianjin",1514,"02/15/2020","China","2020-02-15T13:43:01",122,3,37,39.3434,117.3616
"2421","Tianjin",3265,"03/04/2020","China","2020-03-03T11:43:02",136,3,124,39.3434,117.3616
"2422","Tianjin",1664,"02/17/2020","China","2020-02-17T12:43:02",125,3,46,39.3434,117.3616
"2423","Tianjin",859,"02/06/2020","China","2020-02-06T23:43:01",79,1,2,39.3434,117.3616
"2424","Tianjin",8795,"03/25/2020","China","2020-03-25 23:37:49",145,3,133,39.3434,117.3616
"2425","Tianjin",1967,"02/21/2020","China","2020-02-21T12:53:01",132,3,62,39.3434,117.3616
"2426","Tianjin",11281,"04/02/2020","China","4/2/20 8:53",176,3,135,39.3434,117.3616
"2427","Tianjin",1365,"02/13/2020","China","2020-02-13T23:43:02",119,3,21,39.3434,117.3616
"2428","Tianjin",1075,"02/09/2020","China","2020-02-09T23:43:02",91,1,4,39.3434,117.3616
"2429","Tianjin",15113,"04/14/2020","China","2020-04-14 23:41:11",185,3,168,39.3434,117.3616
"2430","Tianjin",12551,"04/06/2020","China","4/6/20 9:37",180,3,144,39.3434,117.3616
"2431","Tianjin",8195,"03/23/2020","China","2020-03-23 23:23:20",141,3,133,39.3434,117.3616
"2432","Tianjin",7900,"03/22/2020","China","3/8/20 5:31",137,3,133,39.3434,117.3616
"2433","Tianjin",12871,"04/07/2020","China","2020-04-07 23:11:31",180,3,151,39.3434,117.3616
"2434","Tianjin",68,"01/23/2020","China","1/23/20 17:00",4,0,0,39.3434,117.3616
"2435","Tibet",3056,"03/02/2020","China","2020-02-12T06:43:02",1,0,1,30.1534,88.7879
"2436","Tibet",407,"01/30/2020","China","1/30/20 16:00",1,0,0,30.1534,88.7879
"2437","Tibet",9718,"03/28/2020","China","3/8/20 5:31",1,0,1,30.1534,88.7879
"2438","Tibet",2270,"02/24/2020","China","2020-02-12T06:43:02",1,0,1,30.1534,88.7879
"2439","Tibet",465,"01/31/2020","China","1/31/2020 23:59",1,0,0,30.1534,88.7879
"2440","Tibet",2182,"02/23/2020","China","2020-02-12T06:43:02",1,0,1,30.1534,88.7879
"2441","Tibet",12232,"04/05/2020","China","2020-04-05 23:13:44",1,0,1,30.1534,88.7879
"2442","Tibet",2797,"02/29/2020","China","2020-02-12T06:43:02",1,0,1,30.1534,88.7879
"2443","Tibet",1186,"02/10/2020","China","2020-02-01T01:52:40",1,0,0,30.1534,88.7879
"2444","Tibet",1480,"02/14/2020","China","2020-02-12T06:43:02",1,0,1,30.1534,88.7879
"2445","Tibet",1405,"02/13/2020","China","2020-02-12T06:43:02",1,0,1,30.1534,88.7879
"2446","Tibet",8494,"03/24/2020","China","2020-03-24 23:41:50",1,0,1,30.1534,88.7879
"2447","Tibet",13833,"04/10/2020","China","2020-04-10 23:01:43",1,0,1,30.1534,88.7879
"2448","Tibet",2923,"03/01/2020","China","2020-02-12T06:43:02",1,0,1,30.1534,88.7879
"2449","Tibet",16074,"04/17/2020","China","2020-04-17 23:38:48",1,0,1,30.1534,88.7879
"2450","Tibet",5603,"03/14/2020","China","2020-03-11T02:18:14",1,0,1,30.1534,88.7879
"2451","Tibet",3205,"03/03/2020","China","2020-02-12T06:43:02",1,0,1,30.1534,88.7879
"2452","Tibet",11597,"04/03/2020","China","2020-04-03 22:52:45",1,0,1,30.1534,88.7879
"2453","Tibet",10029,"03/29/2020","China","3/8/20 5:31",1,0,1,30.1534,88.7879
"2454","Tibet",1331,"02/12/2020","China","2020-02-12T06:43:02",1,0,1,30.1534,88.7879
"2455","Tibet",9101,"03/26/2020","China","2020-03-26 23:53:24",1,0,1,30.1534,88.7879
"2456","Tibet",2462,"02/26/2020","China","2020-02-12T06:43:02",1,0,1,30.1534,88.7879
"2457","Tibet",13512,"04/09/2020","China","2020-04-09 23:09:19",1,0,1,30.1534,88.7879
"2458","Tibet",1630,"02/16/2020","China","2020-02-12T06:43:02",1,0,1,30.1534,88.7879
"2459","Tibet",14794,"04/13/2020","China","2020-04-13 23:15:42",1,0,1,30.1534,88.7879
"2460","Tibet",2567,"02/27/2020","China","2020-02-12T06:43:02",1,0,1,30.1534,88.7879
"2461","Tibet",6410,"03/17/2020","China","2020-03-11T02:18:14",1,0,1,30.1534,88.7879
"2462","Tibet",17034,"04/20/2020","China","2020-04-20 23:44:50",1,0,1,30.1534,88.7879
"2463","Tibet",1258,"02/11/2020","China","2020-02-01T01:52:40",1,0,0,30.1534,88.7879
"2464","Tibet",2679,"02/28/2020","China","2020-02-12T06:43:02",1,0,1,30.1534,88.7879
"2465","Tibet",1555,"02/15/2020","China","2020-02-12T06:43:02",1,0,1,30.1534,88.7879
"2466","Tibet",16394,"04/18/2020","China","2020-04-18 22:40:18",1,0,1,30.1534,88.7879
"2467","Tibet",5124,"03/12/2020","China","2020-03-11T02:18:14",1,0,1,30.1534,88.7879
"2468","Tibet",15434,"04/15/2020","China","2020-04-15 23:04:26",1,0,1,30.1534,88.7879
"2469","Tibet",14474,"04/12/2020","China","2020-04-12 23:25:00",1,0,1,30.1534,88.7879
"2470","Tibet",11282,"04/02/2020","China","4/2/20 8:53",1,0,1,30.1534,88.7879
"2471","Tibet",16714,"04/19/2020","China","2020-04-19 23:49:05",1,0,1,30.1534,88.7879
"2472","Tibet",897,"02/06/2020","China","2020-02-01T01:52:40",1,0,0,30.1534,88.7879
"2473","Tibet",69,"01/23/2020","China","1/23/20 17:00",0,0,0,30.1534,88.7879
"2474","Tibet",7282,"03/20/2020","China","2020-03-11T02:18:14",1,0,1,30.1534,88.7879
"2475","Tibet",4903,"03/11/2020","China","2020-03-11T02:18:14",1,0,1,30.1534,88.7879
"2476","Tibet",1705,"02/17/2020","China","2020-02-12T06:43:02",1,0,1,30.1534,88.7879
"2477","Tibet",15114,"04/14/2020","China","2020-04-14 23:41:11",1,0,1,30.1534,88.7879
"2478","Tibet",7901,"03/22/2020","China","3/8/20 5:31",1,0,1,30.1534,88.7879
"2479","Tibet",2014,"02/21/2020","China","2020-02-12T06:43:02",1,0,1,30.1534,88.7879
"2480","Tibet",826,"02/05/2020","China","2020-02-01T01:52:40",1,0,0,30.1534,88.7879
"2481","Tibet",3723,"03/06/2020","China","2020-02-12T06:43:02",1,0,1,30.1534,88.7879
"2482","Tibet",31,"01/22/2020","China","1/22/2020 17:00",0,0,0,30.1534,88.7879
"2483","Tibet",8196,"03/23/2020","China","2020-03-23 23:23:20",1,0,1,30.1534,88.7879
"2484","Tibet",4692,"03/10/2020","China","2020-02-12T06:43:02",1,0,1,30.1534,88.7879
"2485","Tibet",1114,"02/09/2020","China","2020-02-01T01:52:40",1,0,0,30.1534,88.7879
"2486","Tibet",3367,"03/04/2020","China","2020-02-12T06:43:02",1,0,1,30.1534,88.7879
"2487","Tibet",9408,"03/27/2020","China","2020-03-27 23:27:48",1,0,1,30.1534,88.7879
"2488","Tibet",5186,"03/13/2020","China","2020-03-11T02:18:14",1,0,1,30.1534,88.7879
"2489","Tibet",1932,"02/20/2020","China","2020-02-12T06:43:02",1,0,1,30.1534,88.7879
"2490","Tibet",3536,"03/05/2020","China","2020-02-12T06:43:02",1,0,1,30.1534,88.7879
"2491","Tibet",14154,"04/11/2020","China","2020-04-11 22:52:46",1,0,1,30.1534,88.7879
"2492","Tibet",11913,"04/04/2020","China","4/4/20 9:38",1,0,1,30.1534,88.7879
"2493","Tibet",4442,"03/09/2020","China","2020-02-12T06:43:02",1,0,1,30.1534,88.7879
"2494","Tibet",2363,"02/25/2020","China","2020-02-12T06:43:02",1,0,1,30.1534,88.7879
"2495","Tibet",549,"02/01/2020","China","2/1/2020 1:52",1,0,0,30.1534,88.7879
"2496","Tibet",2098,"02/22/2020","China","2020-02-12T06:43:02",1,0,1,30.1534,88.7879
"2497","Tibet",6985,"03/19/2020","China","2020-03-11T02:18:14",1,0,1,30.1534,88.7879
"2498","Tibet",10341,"03/30/2020","China","3/8/20 5:31",1,0,1,30.1534,88.7879
"2499","Tibet",6130,"03/16/2020","China","2020-03-11T02:18:14",1,0,1,30.1534,88.7879
"2500","Tibet",3938,"03/07/2020","China","2020-02-12T06:43:02",1,0,1,30.1534,88.7879
"2501","Tibet",686,"02/03/2020","China","2020-02-01T01:52:40",1,0,0,30.1534,88.7879
"2502","Tibet",15754,"04/16/2020","China","2020-04-16 23:38:19",1,0,1,30.1534,88.7879
"2503","Tibet",12872,"04/07/2020","China","2020-04-07 23:11:31",1,0,1,30.1534,88.7879
"2504","Tibet",8796,"03/25/2020","China","2020-03-25 23:37:49",1,0,1,30.1534,88.7879
"2505","Tibet",969,"02/07/2020","China","2020-02-01T01:52:40",1,0,0,30.1534,88.7879
"2506","Tibet",10967,"04/01/2020","China","2020-04-01 22:04:58",1,0,1,30.1534,88.7879
"2507","Tibet",1780,"02/18/2020","China","2020-02-12T06:43:02",1,0,1,30.1534,88.7879
"2508","Tibet",1041,"02/08/2020","China","2020-02-01T01:52:40",1,0,0,30.1534,88.7879
"2509","Tibet",13192,"04/08/2020","China","2020-04-08 22:59:00",1,0,1,30.1534,88.7879
"2510","Tibet",12552,"04/06/2020","China","4/6/20 9:37",1,0,1,30.1534,88.7879
"2511","Tibet",1856,"02/19/2020","China","2020-02-12T06:43:02",1,0,1,30.1534,88.7879
"2512","Tibet",617,"02/02/2020","China","2020-02-01T01:52:40",1,0,0,30.1534,88.7879
"2513","Tibet",4178,"03/08/2020","China","2020-02-12T06:43:02",1,0,1,30.1534,88.7879
"2514","Tibet",6691,"03/18/2020","China","2020-03-11T02:18:14",1,0,1,30.1534,88.7879
"2515","Tibet",756,"02/04/2020","China","2020-02-01T01:52:40",1,0,0,30.1534,88.7879
"2516","Tibet",10654,"03/31/2020","China","2020-03-31 23:49:27",1,0,1,30.1534,88.7879
"2517","Tibet",7587,"03/21/2020","China","2020-03-11T02:18:14",1,0,1,30.1534,88.7879
"2518","Tibet",5858,"03/15/2020","China","2020-03-11T02:18:14",1,0,1,30.1534,88.7879
"2519","Xinjiang",14806,"04/13/2020","China","2020-04-13 23:15:42",76,3,73,42.5246,87.5396
"2520","Xinjiang",656,"02/03/2020","China","2020-02-03T01:13:21",24,0,0,42.5246,87.5396
"2521","Xinjiang",9730,"03/28/2020","China","3/8/20 5:31",76,3,73,42.5246,87.5396
"2522","Xinjiang",14486,"04/12/2020","China","2020-04-12 23:25:00",76,3,73,42.5246,87.5396
"2523","Xinjiang",2057,"02/22/2020","China","2020-02-22T11:13:14",76,2,25,42.5246,87.5396
"2524","Xinjiang",5981,"03/16/2020","China","2020-03-11T02:18:14",76,3,73,42.5246,87.5396
"2525","Xinjiang",2228,"02/24/2020","China","2020-02-24T15:03:05",76,2,30,42.5246,87.5396
"2526","Xinjiang",12564,"04/06/2020","China","4/6/20 9:37",76,3,73,42.5246,87.5396
"2527","Xinjiang",7151,"03/20/2020","China","2020-03-11T02:18:14",76,3,73,42.5246,87.5396
"2528","Xinjiang",1744,"02/18/2020","China","2020-02-18T01:03:15",76,1,12,42.5246,87.5396
"2529","Xinjiang",1446,"02/14/2020","China","2020-02-14T01:13:06",65,1,6,42.5246,87.5396
"2530","Xinjiang",16086,"04/17/2020","China","2020-04-17 23:38:48",76,3,73,42.5246,87.5396
"2531","Xinjiang",724,"02/04/2020","China","2020-02-04T01:33:01",29,0,0,42.5246,87.5396
"2532","Xinjiang",14166,"04/11/2020","China","2020-04-11 22:52:46",76,3,73,42.5246,87.5396
"2533","Xinjiang",1594,"02/16/2020","China","2020-02-16T08:33:02",71,1,12,42.5246,87.5396
"2534","Xinjiang",10041,"03/29/2020","China","3/8/20 5:31",76,3,73,42.5246,87.5396
"2535","Xinjiang",1897,"02/20/2020","China","2020-02-20T13:33:02",76,1,22,42.5246,87.5396
"2536","Xinjiang",33,"01/22/2020","China","1/22/2020 17:00",0,0,0,42.5246,87.5396
"2537","Xinjiang",1669,"02/17/2020","China","2020-02-17T01:53:01",75,1,12,42.5246,87.5396
"2538","Xinjiang",13524,"04/09/2020","China","2020-04-09 23:09:19",76,3,73,42.5246,87.5396
"2539","Xinjiang",2319,"02/25/2020","China","2020-02-24T15:03:05",76,2,30,42.5246,87.5396
"2540","Xinjiang",523,"02/01/2020","China","2/1/2020 5:37",18,0,0,42.5246,87.5396
"2541","Xinjiang",9419,"03/27/2020","China","2020-03-27 23:27:48",76,3,73,42.5246,87.5396
"2542","Xinjiang",13845,"04/10/2020","China","2020-04-10 23:01:43",76,3,73,42.5246,87.5396
"2543","Xinjiang",17046,"04/20/2020","China","2020-04-20 23:44:50",76,3,73,42.5246,87.5396
"2544","Xinjiang",2413,"02/26/2020","China","2020-02-26T14:23:03",76,2,34,42.5246,87.5396
"2545","Xinjiang",2142,"02/23/2020","China","2020-02-23T14:43:04",76,2,28,42.5246,87.5396
"2546","Xinjiang",3813,"03/07/2020","China","2020-03-07T09:03:05",76,3,72,42.5246,87.5396
"2547","Xinjiang",1520,"02/15/2020","China","2020-02-15T09:53:01",70,1,10,42.5246,87.5396
"2548","Xinjiang",589,"02/02/2020","China","2020-02-02T00:43:02",21,0,0,42.5246,87.5396
"2549","Xinjiang",4775,"03/11/2020","China","2020-03-11T02:18:14",76,3,73,42.5246,87.5396
"2550","Xinjiang",9112,"03/26/2020","China","2020-03-26 23:53:24",76,3,73,42.5246,87.5396
"2551","Xinjiang",201,"01/26/2020","China","1/26/20 16:00",4,0,0,42.5246,87.5396
"2552","Xinjiang",10353,"03/30/2020","China","3/8/20 5:31",76,3,73,42.5246,87.5396
"2553","Xinjiang",5462,"03/14/2020","China","2020-03-11T02:18:14",76,3,73,42.5246,87.5396
"2554","Xinjiang",7462,"03/21/2020","China","2020-03-11T02:18:14",76,3,73,42.5246,87.5396
"2555","Xinjiang",294,"01/28/2020","China","1/28/20 23:00",10,0,0,42.5246,87.5396
"2556","Xinjiang",3612,"03/06/2020","China","2020-03-06T05:53:03",76,3,71,42.5246,87.5396
"2557","Xinjiang",114,"01/24/2020","China","1/24/20 17:00",2,0,0,42.5246,87.5396
"2558","Xinjiang",4565,"03/10/2020","China","2020-03-08T05:33:02",76,3,73,42.5246,87.5396
"2559","Xinjiang",15126,"04/14/2020","China","2020-04-14 23:41:11",76,3,73,42.5246,87.5396
"2560","Xinjiang",6848,"03/19/2020","China","2020-03-11T02:18:14",76,3,73,42.5246,87.5396
"2561","Xinjiang",16406,"04/18/2020","China","2020-04-18 22:40:18",76,3,73,42.5246,87.5396
"2562","Xinjiang",2855,"03/01/2020","China","2020-03-01T10:03:03",76,3,64,42.5246,87.5396
"2563","Xinjiang",2514,"02/27/2020","China","2020-02-27T12:43:02",76,2,43,42.5246,87.5396
"2564","Xinjiang",12244,"04/05/2020","China","2020-04-05 23:13:44",76,3,73,42.5246,87.5396
"2565","Xinjiang",3437,"03/05/2020","China","2020-03-05T06:03:08",76,3,70,42.5246,87.5396
"2566","Xinjiang",4296,"03/09/2020","China","2020-03-08T05:33:02",76,3,73,42.5246,87.5396
"2567","Xinjiang",2980,"03/02/2020","China","2020-03-02T15:43:31",76,3,66,42.5246,87.5396
"2568","Xinjiang",71,"01/23/2020","China","1/23/20 17:00",2,0,0,42.5246,87.5396
"2569","Xinjiang",249,"01/27/2020","China","1/27/20 23:59",5,0,0,42.5246,87.5396
"2570","Xinjiang",10666,"03/31/2020","China","2020-03-31 23:49:27",76,3,73,42.5246,87.5396
